,count,hate_speech,offensive_language,neither,class,tweet
20512,3,0,3,0,1,RT @stephanielazox: Hope you got what you wanted bitch.
20513,3,2,1,0,0,RT @stepheeezyy: Rt *nigga *bitch *him @187XO_:  I will never date a female with another niggah name on her lol . Wtf .
20514,3,0,0,3,2,RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheens house.
20515,3,0,3,0,1,RT @steveersh: Im a star jones man myself, I love that big bitch
20516,3,0,1,2,2,RT @steviegarcia11: Here come wiggas soft tweets..
20517,3,0,3,0,1,RT @stillandru: White ppl will call Mexicans beaners and claim they taking their jobs but have sugar skull tattoos :-(
20518,3,1,0,2,2,RT @stoolpresidente: If a tree falls in the woods and nobody is around does it make any noise? If NJ blows away and only trash live the ...
20519,6,0,6,0,1,RT @strapdafool: Naw deez aint no 24s hoe u gota add 4 mo ...#str8up
20520,3,0,3,0,1,RT @stripsofgabby: @SouthsideVic: My stroke game stale so I gotta eat the pussy like a husky dike.
20521,3,0,0,3,2,RT @studio6263: M&amp;S bids for most social Christmas yet with Follow the Fairies campaign http://t.co/5OaL2EHhG2 #CLE #marketing
20522,3,0,3,0,1,RT @suckdisdpiece69: Im gonna rock out with my cock out, and youre gonna jam out with your clam out
20523,4,0,3,1,1,RT @sugaarCanee: Hoes be like go talk to one of your hoes.... I be like you are one of my hoes
20524,3,0,3,0,1,RT @summerdawn_1996: @Trestin_Galore_ I know cunt nugget
20525,3,0,0,3,2,RT @supercos7: @peddoc63 @Cavemaninc @CarmineZozzora @DB103173
20526,3,0,3,0,1,RT @surviving_queen: her pussy stay wet when shes around me gotta lick it till she wetter then never before
20527,3,0,3,0,1,RT @sweatercamila: lohanthony is such a little bitch he doesnt even like the girls and he gets followed i dedicate my life to them and i ge
20528,3,0,3,0,1,RT @sweetalliee: a loyal girl really truly does come with a smart mouth and arguments. only a hoe will let you do as you please cause she g
20529,6,0,0,6,2,RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again, birds of a feather....
20530,6,0,0,6,2,RT @syd_renae: @2014Alyssa I have a pink fuzzy one a silky silver one. Bathrobes are a wonderful thing
20531,3,0,3,0,1,RT @sydneysoleil: Spider-Man was a bitch highkey tho
20532,3,0,0,3,2,RT @sydswag2: Buy me double stuffed Oreos and you can be my boyfriend
20533,3,0,3,0,1,RT @tKOs_way: Cumming in her pussy was love
20534,3,0,3,0,1,RT @t_grun: Yeah I checked my connection, I have fucking wifi. Did you check if you were being a lil bitch nigga? http://t.co/0kvF0REwjd
20535,3,0,0,3,2,RT @tableninemutant: So City Lights is a Charlie Chaplin movie by @007hertzrumble http://t.co/qYN1Bc7MxS via @wordpressdotcom
20536,3,0,3,0,1,RT @taexchanae: momma dee aint loyal. you aint pose to tell his main bitch bout his side bitches
20537,9,2,6,1,1,RT @tailorlamar: yall niggas is hoes.
20538,3,0,3,0,1,RT @takeyaah: when his hoes thought it was over: http://t.co/jhaOcX1MTd
20539,3,0,3,0,1,RT @tanajiamonay_: i hate hype ass bitches, like ... its too early for you to be all loud; sit tf down somewhere.
20540,3,0,3,0,1,RT @tanaka_callen: @t_ndyy awwww my niggar thank you so much sure means a lot
20541,3,0,3,0,1,RT @tanishalixpussy: no need to compete with other women theres only one of me, and shit... im that bitch
20542,3,2,1,0,0,RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it
20543,3,0,0,3,2,RT @taylorcaniff: I wear beanies all winter long! So no bandanas till summer
20544,3,0,0,3,2,RT @taylorcaniff: Im having a date at Yankee Field then getting kiss cam.. #bucketlist
20545,6,0,6,0,1,RT @taylorlopez96: @harleighpurolla: You are the biggest two faced bitch I have ever met. You wont @ her
20546,3,0,3,0,1,RT @taylormrake: People beg to see womens bodies but the minute theyre seen that woman is now a hoe oh okay
20547,3,0,3,0,1,RT @taylorrDiane: When a sideline hoe gets mad, BITCH SHUT UP! You was okay with being second ALL this time, now all of sudden its a probl
20548,3,0,3,0,1,RT @taymaeGOTEM: Bitches tweets be like...
20549,3,0,3,0,1,RT @taymy_: I be so confused when yall be tweeting I wanna bitch that can roll my weed &amp;smoke all night with like wtf kind of standards
20550,3,1,2,0,1,RT @taypaynay: Little bitch
20551,6,0,6,0,1,RT @taysymonee: @1inkkofrosess that hoe so icy
20552,3,0,2,1,1,RT @taysymonee: Some of you hoes got so much to say with so little
20553,3,0,3,0,1,RT @tbhbooty: Latina pussy be like http://t.co/VORy1vgH4U
20554,3,0,3,0,1,RT @tbhjust: what are you twelve
20555,3,0,0,3,2,RT @tbhjuststop: my score on flappy bird is higher than the broncos score right now
20556,6,0,6,0,1,RT @tbhjustzach: why be negative when you can be positive fucking smile you beautiful bitch
20557,3,1,2,0,1,RT @tcaputo44: Trust no bitch #wordsofadvice
20558,3,0,0,3,2,RT @teapot: Stuff broke loose, must not panic and share GIF instead http://t.co/JL4GuIeJ84
20559,3,0,3,0,1,RT @teeaduh: so many hoes, it should be an ethnicity
20560,3,0,3,0,1,RT @teekaydont_GAF: @WestSideFlee out here sending hoes clean off fse !!!!
20561,6,0,6,0,1,RT @tekiaa_: I wasnt put on earth for a bitch not to like meI damn for sure dgaffff
20562,3,0,0,3,2,RT @terri_georgia: Charlie Crist Leads Rick Scott In a Florida Governors Race Where Every Vote Will Matter http://t.co/FWUH5pVnjk
20563,3,0,2,1,1,RT @tf_i_looklike: Bae: If I win you dont get no pussy tonight
20564,3,0,0,3,2,RT @th3j35t3r: Prime suspect of #Foley murder is 23y/o British Jihadi who, wait for it ... declared his allegiance to Anonymous http://t
20565,3,0,3,0,1,RT @thaboyrich: RT @NYSAnimal It used to be a shame to be hoe/prostitute, with social media they call it hustling lol
20566,3,0,1,2,2,RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike
20567,3,0,3,0,1,RT @thachosenkid321: If I were to say be my girlfriend would you believe that I dropped all my hoes for you?
20568,3,0,3,0,1,RT @that1kidzi: Ohioans clowned on Kid like, Its sooo warm here! What the fuck is wrong with Minnesota? Well that bitch Karma teamed wit
20569,3,1,2,0,1,RT @that_nigga_shad: @Visually_Gifted They sound like soulless cunts
20570,3,0,1,2,2,RT @thatgirlran: If your 15/16 ACT like your those ages not like your 20. Its not cute. That awk moment when I thought this tweet was abo
20571,6,0,6,0,1,RT @thatsryann: If you think your mans cheating, you take him to that bitches house and see if his wifi connects
20572,6,0,5,1,1,RT @theARTofTriLL: Dolph in this hoe... Bout to rock dj holiday show!!!! #memphis
20573,3,2,1,0,0,RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew shes so ugly who is that hoe
20574,3,0,3,0,1,RT @theChefBoyRD: My pussy popz Severely https://t.co/15IOQ7M0KF
20575,3,0,2,1,1,RT @theHIGHESTpeak_: Flavaaaaa in ya ear, that hoe live lol
20576,3,0,3,0,1,RT @theHIGHESTpeak_: Ya lil dumb ass bitch ian fwy
20577,3,0,2,1,1,RT @theROYALlife: Ha ha real name is HaSean  where yall get these ghetto ass names from?
20578,3,0,3,0,1,RT @theSTRANGEST: ready to make today my bitch.
20579,3,0,0,3,2,RT @the_blueprint: in the trash, i hope. RT @ComplexMag @BigSean just dropped four new songs
20580,3,0,3,0,1,RT @the_ironsheik: Alex Rodriguez you lucky only the Ryan Dempster hit you. I going to get my camel to break your neck you son of a bitch
20581,3,1,2,0,1,RT @the_ironsheik: Justin Bieber win Oscar for suck my balls you dead dog midget dick son of a bitch
20582,3,0,3,0,1,RT @the_ironsheik: My #tbt I learn the English from that jabroni big bird but I break his fucking neck http://t.co/vDpIq8Zuxo http://t.co/4
20583,3,0,3,0,1,RT @the_ironsheik: Wake up you dumb son of a bitch
20584,3,0,3,0,1,RT @the_ironsheik: hello @TheBatman you are now official big time pussy
20585,3,0,3,0,1,RT @the_thrillx3: Sarah burkes pussy b like http://t.co/HpXUDcuNEq
20586,3,0,3,0,1,RT @theafr0dite: then u have the annoying HIT ME I DARE YOU ass bitches always tryna test a big ass 6ft linebacker ass dude.. girl if you
20587,3,1,2,0,1,RT @thebootycluh_: @_xoxoMOOKY: Why do niggas settle for easy bitches ? Like dont yall wanna bitch that challenges you to better yoursel
20588,3,0,3,0,1,RT @thebrandymedel: Every bitch got a nigga that she gone always fuck with. No matter what.
20589,3,0,3,0,1,RT @thecoreyholcomb: All these bitches somewhere coughing like a mug http://t.co/Pow2SHkwIz
20590,3,0,2,1,1,RT @thecoreyholcomb: ESPN has Jason Whitlock on PTI ass kissing for mister Charlie to justify the bullshit the Eagles did to D. Jackson
20591,3,0,3,0,1,RT @thecoreyholcomb: Every man cant have a bad bitch. But in this country if you got 100$ cash r willing to go where poverty roams, you
20592,3,0,3,0,1,RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w
20593,3,0,3,0,1,RT @thecoreyholcomb: If your man is happy in his next relationship your fucked up ways are a blessing bitch
20594,3,0,3,0,1,RT @thecoreyholcomb: Its a got damn shame bitches wit raw ass dick sucking skills are not wifey material.
20595,3,1,2,0,1,RT @thecoreyholcomb: Long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck
20596,3,1,2,0,1,RT @thecoreyholcomb: No man has ever aborted a baby even if he have her $ on it. Abortion bitches will soon meet god they baby to face th
20597,3,0,3,0,1,RT @thecoreyholcomb: People who r mentally stable know when to beat their kids when to talk to them. Clubs hoes stop by dads should n
20598,3,0,3,0,1,RT @thecoreyholcomb: The WNBA superstars can suck pussy while on top of da world but when they stop playing da thousands r gone they sett
20599,3,0,3,0,1,RT @thecoreyholcomb: This bitch wit a baby ask me to switch seats so the family could be together. I said bitch my family wasnt together?
20600,3,0,3,0,1,RT @thecoreyholcomb: Twitter family, I promise to put my tour schedule up today as soon as I have this pussy hustlin girl I pay for service
20601,3,0,3,0,1,RT @thecoreyholcomb: When gay girls suck pussy from a bitch who just took a plan B pill the other day that means the munching hoe ate plans
20602,3,1,2,0,1,RT @thecoreyholcomb: You are who you kick it wit yall. Check yo squad- if busters blameamotherfucker ass bitches surround U its twice a
20603,3,1,2,0,1,RT @thecrewfinest: @187XO_: Me and ma niggah @thecrewfinest In the Func fucccccccked upppppp Im Here On!!!
20604,3,0,3,0,1,RT @thefrogod: Dat shit trash
20605,6,0,6,0,1,RT @thegame: RT @sean_locs93: The Game Beats 40 Glocc in LA (Full Video) http://t.co/80lf7HvsWm via @youtube - this bitch 40 cop cant be s
20606,3,0,3,0,1,RT @thejokerxo:  @Weed_Cloudz: Does SZA have freckles on her pussy too?
20607,3,0,3,0,1,RT @thejudyann: And if you aint a hoe, get up out my trap houseeee!
20608,3,0,3,0,1,RT @thelibraicon:  RT @WeNotSocks:  RT @IntenseDesire: Bow wow look like the stress of saving a hoe is wearing him down http://t.co/S
20609,3,0,3,0,1,RT @therealQuilly: A bitch will fuck wit a dead beat dad as long as he cuttin her checks
20610,3,0,3,0,1,RT @thereal_EMandM: @red_is_raw so is your pussy lmao
20611,3,0,3,0,1,RT @thereal_EMandM: Settling down is for pussies
20612,3,0,0,3,2,RT @thereal_EMandM: Yankee Doodle had a farm. Cotton farm
20613,3,1,2,0,1,RT @therealelp: from @CNN tonight:  N word or cracker...which is more offensive?. probably the one you wont spell out, you fucking hacks
20614,3,0,3,0,1,RT @therealiman: The price of pussy in Toronto has now declined to one Henessey bottle and a quarter pounder combo with large fries.
20615,3,0,3,0,1,RT @thesexiertwin: Making today my bitch
20616,3,0,3,0,1,RT @thewayoftheid: Viola Davis sans wig is still stuntin on you hoes in the most classically beautiful way. #HTGAWM
20617,3,0,3,0,1,RT @thewhite_gucci: This bitch just blew my high and i was high off all of these drugs
20618,3,0,3,0,1,RT @theyLOVEblaq_: joseline did not sneak athea , if a bitch you dont like coming at you like that you still sit yo ass onnat couch THATS
20619,3,0,3,0,1,RT @theyallTATIfans: @BeeGuwop: I told you to unfollow that bitch but you aint wanna listen Barbie http://t.co/sw3rkoCW1c
20620,3,0,1,2,2,RT @theycallmenavy: @royaltyclubvp @Aswaad88 worse yet u meet a bird with a nice ras and youre like something about u looks familiar lol
20621,3,0,3,0,1,RT @theyoungdread: Words go from babe to bitch, I love you to I hate you, I need you to forget you, youre my everything to youre nothing.
20622,3,1,2,0,1,RT @thiizz_: fuck these bitches
20623,3,0,2,1,1,RT @thinksarcasm: My music taste goes from ghetto black girl to depressed white girl.
20624,3,0,3,0,1,RT @thirlrection: I will fight a bitch for Austin thats my gringo right there aint no one messing with my white chocolate drop
20625,3,0,3,0,1,RT @thisdayinmetal: Apr 29th 1997 @WASPOfficial released the album Kill.Fuck.Die #TakeTheAddiction #MyTorturedEyes #WASP #HeavyMetal http
20626,3,0,3,0,1,RT @thotbucket: This kid is wearing HUF socks and a Dont Sweat My Swag sweatshirt. And Im like leave some pussy for the rest of us dude
20627,3,0,3,0,1,RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI
20628,6,0,6,0,1,RT @thtsher__: if ya bitch mad tell ha Ill put ha own
20629,3,0,3,0,1,RT @tianaroseee_: Mary Jane my only bitch
20630,3,0,2,1,1,RT @tiaramescudi: I hate when bitter bitches try to take away someones happiness.
20631,3,0,3,0,1,RT @tiathegawd: bitches be trying the wrong bitches dont even be knowing..
20632,3,0,3,0,1,RT @tic14tac: Guys be like Man, fuck that bitch!  But deep inside, they miss that bitch, still love that bitch, want that bitch
20633,3,0,0,3,2,RT @ticiaverveer: Royal city of the Kushite kings at Meroe (Sudan),near River Nile.It was the seat of the rulers who occupied Egypt http://
20634,3,0,3,0,1,RT @tictacsforsex: If your girlfriend doesnt like that bitch. You dont talk to that bitch.
20635,3,0,3,0,1,RT @tightgripp: this bitch just said I hope it snows like hell this summer   now How in the actual FUCK do you expect that to happen?
20636,3,0,3,0,1,RT @tigolbittiesxo: No bitch u were not born with 7 pounds of sephora and MAC on ya face, thats not ya natural face
20637,3,0,3,0,1,RT @timbvtcher: Old soul? More like young bitch.
20638,3,0,3,0,1,RT @tinatbh: rt if u a broke bitch with expensive taste
20639,3,0,3,0,1,RT @tinykissable: Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl
20640,3,0,1,2,2,RT @tishforprez: that pointy nail game is for da birds.
20641,3,0,3,0,1,RT @tishforprez: you had me at eating pussy.
20642,9,0,9,0,1,RT @titaaaR15: Dumb bitch
20643,3,0,0,3,2,RT @tj_curtin: A birds eye view of todays #harvest14 activities. Thanks @BrentJFF for the great camera work! http://t.co/RgETR4tV4S
20644,3,0,3,0,1,RT @tmaeleen: this bitch just blew my high i was off all of dese drugs...
20645,3,0,3,0,1,RT @tmoney_presa: *when bae sings it aint nun to cut that bitch off with too much enthusiasm* http://t.co/CN0Vtrk8DA
20646,3,0,2,1,1,RT @tnicolle_rauzi: We always bitch about the opposite sex when were equally just as scandalous. Not all, but a large sum. Hypocrisy at it
20647,3,1,0,2,2,RT @toddknife: Full @weakenednachos set (except the last song) from Southern Darkness Fest last month. Whos the ape on guitar? https://t.c
20648,3,0,0,3,2,RT @tokmetzis: Dreigdwergen, haatsmurfen en de Roze Khmer: hoe Twitter een slagveld werd https://t.co/lhVKkkHQDF via @decorrespondent
20649,3,0,0,3,2,RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...
20650,3,1,2,0,1,RT @tommy_kayyy: Aye little bitch yall niggas hirin?  https://t.co/F0nTMVCDio
20651,3,0,3,0,1,RT @tommyjaster: Where da hoes at... CMon thru at Hatchys in Utica TDT about to rock dis biiaaaatch. #TDTHoe #teamspade #highgang
20652,3,0,0,3,2,RT @tomtomorrow: Have their been any reports of an aerosolized virus that turns apes intelligent? Seems like that kind of day.
20653,3,0,0,3,2,RT @tonymoore: Found cheese cracker sandwiches in the cabinet, a year expired. Ate them anyway. If I die tonight, these will be the worst l
20654,3,0,0,3,2,RT @tonyrobbins: Piers Morgan to Charlie Sheen: You were taking Cocaine Charlie Sheen: I wasnt taking it. I had to pay for it. via ...
20655,3,1,2,0,1,RT @toodope_bro: If a nigga can tell hoes hes taken , hes a real nigga .
20656,3,0,3,0,1,RT @toujoours: could never kiss up to a bitch or follow up being someone. not my cup of tea , you hoes look foolish
20657,3,0,0,3,2,RT @townhallcom: Charlie Crist Refuses To Back Down From Race-Based Attack On GOP http://t.co/zSHn94OK9S
20658,3,0,3,0,1,RT @tr4pb0y: when the pussy so good u forget to pull out http://t.co/653Te4sUhr
20659,3,0,3,0,1,RT @trackinBlackKev: @MichelleDBeadle shut the fuck up dumb bitch
20660,3,0,0,3,2,RT @tracksideonline: There will be track sweeping during this yellow.
20661,3,0,1,2,2,RT @transtrenda: Okay okay but. Trans birds
20662,3,0,3,0,1,RT @trapfuI: i hate a i dont text first type bitch
20663,3,0,3,0,1,RT @trapgodcon: Squad up bitch nigga @Ride907 @terryak907 @thomas_olmstead http://t.co/g3BoK10PjZ
20664,3,0,3,0,1,RT @trapgrampa: I fucked ur bitch after I got bingo
20665,3,0,3,0,1,RT @traphouseryan: Damn girl that pussy talkin  Im keeled over nigga
20666,3,1,2,0,1,RT @traplord_: Ridin round blowin loud, fuck hoes by the crowd. RT @1TAKEHOV: Lil Reeses verse on My Lil Niggas is a str8 hip hop classic
20667,3,0,3,0,1,RT @trapwithRonnie: These Thots keep saying all niggas want is pussy....Well bitch wtf else does your broke, non cooking, ass have to off
20668,3,0,3,0,1,RT @trayn1gga: 1? Smh  RT @WombRaider773: @HOFSportsTalk: Yoo  http://t.co/4SqZ7Tvp4v
20669,3,0,1,2,2,RT @trayn1gga: Alabama is overrated this yr the last 2 weeks has shown too many chinks in their armor WV gave them hell too
20670,3,2,0,1,0,RT @trentlilweezy: you are trash
20671,3,0,3,0,1,RT @treszTHEbest: Its all they know RT @SMCo71: you bitches never gonna b happy following these social sites
20672,4,0,4,0,1,RT @trevso_electric: You want a hot body? You want a Bugatti? You better be born into wealth, bitch.
20673,3,0,2,1,1,RT @treyjohnican: Possum a hoe ..
20674,3,0,3,0,1,RT @treymcgruder233: @22EdHam what you still doing up my nig
20675,3,0,0,3,2,RT @trianglesoul: I wanna eat weed brownies but then I ask my self if I really wanna spend countless hours watching a documentary on sea tu
20676,6,0,5,1,1,RT @trillest_304: i wish they made a hoe fax .
20677,3,1,2,0,1,RT @trillmnded: bitches will fuck a nigga with money knowing he aint buying her shit. but wont fuck a broke nigga that would give her his
20678,3,0,3,0,1,RT @trillycjuicy: Im really chill. I talk to everyone, Im far from being a stuck up bitch.
20679,6,0,6,0,1,RT @tristabee: you used to be the shit but now you aint shit bitch
20680,3,1,2,0,1,RT @trix2343: @ZitlalyL @Vic_Manzan0 hes a beaner not a nigga
20681,3,1,2,0,1,RT @trrvvv: Some these bitches got birkins and dont even have cars on the island.. Let alone furniture
20682,3,0,3,0,1,RT @truudayyb: Whered you get the beauty scar tough guy, eating pussy .. #Scarface
20683,3,0,3,0,1,RT @trvpgxdx: Jen: Bitch Daquan dropped your kids off today
20684,3,0,3,0,1,RT @trvpunzill: $ &gt; these bitches
20685,3,0,3,0,1,RT @trvvp_: These hoes got no chill http://t.co/lc5GsfOVXS
20686,3,0,3,0,1,RT @tryna_be_famous: Like, when youre a hoe, how do u sleep at night?
20687,3,0,0,3,2,RT @tsgnews: UPDATE: Collegian dressed as yellow Teletubby will face charges for break-in, theft of Chinese food leftovers... http://t.co/S
20688,3,0,3,0,1,RT @tuitillidie: Icepick punk bitch blood in the mosh pit
20689,3,0,1,2,2,RT @tumblrfunniest: When I throw away paperball perfectly into the trash can: http://t.co/215E0H0PS9
20690,3,1,2,0,1,RT @tupac_taughtmeh: @DivaMonRoe2uHoE: Somebody find this bitch fuck her. She aint had no good dick fucking With this fat nigga. http:/
20691,9,0,9,0,1,RT @tupactopus: bad bitches get in free night at weenie hut jrs
20692,3,0,3,0,1,RT @tupactopus: hoes on my jitterbug
20693,3,0,3,0,1,RT @tupactopus: need a bad bitch who knows how 2 treat a pokemon master right
20694,3,1,2,0,1,RT @turk_jt12: That bitch aint loyal.
20695,3,0,3,0,1,RT @twaimz: i have never screamed so much like a little bitch just from A FUCKING VIDEO GAME IM LEAVING EARTH I-G-G-BYE
20696,3,0,2,1,1,RT @twayne1010: Charles Mansons fiancee will have a difficult time planning their honeymoon. Charlie cant surf.
20697,3,3,0,0,0,RT @twerkn4boba:  fuck you say bitch? I will kill you  http://t.co/3EiGzh6Q13
20698,3,0,3,0,1,RT @twincitytyson: bitches hanging in the salty spatoon, tweetin y cant I find a good guy :-(:-(:-(
20699,3,0,2,1,1,RT @tyler_yost: You guys are all the best @brownboy_U @Yojhan174 @caitnicole3 @alexiscarfield @CiCi_Phi love you nig nogs #indyfam
20700,3,1,2,0,1,RT @tylerfucks: recent studies have shown that ur a lil bitch
20701,3,0,3,0,1,RT @tylergposey: Happy teen wolf! Heres me with @IanBohen getting ready to bitch slap a berzerker http://t.co/ZChBqXFA0g
20702,3,0,3,0,1,RT @tyleroakley: Merry Christmas, everyone! Unless youre a fucking bitch then literally just go.
20703,3,0,1,2,2,RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess
20704,3,0,3,0,1,RT @uMadddt: #FixItJesus
20705,3,0,3,0,1,RT @uMadddt: Claw that ass!
20706,3,2,1,0,0,RT @ugIycutie: one, two, three, four, how many niggers are in my store?
20707,3,1,2,0,1,RT @uhfrocircus: This is the life nigger
20708,3,0,3,0,1,RT @unanswerdverses: did that bitch ever get out of ludacriss way?
20709,6,0,6,0,1,RT @unanswerdverses: what bitch tried to kill Kendrick Lamars vibe?
20710,3,1,2,0,1,RT @uncle_palacios: @SheeeRatchet: bitch ass nigga square up  http://t.co/UHkKKwsrDL @CaelanG15
20711,3,2,0,1,0,RT @uncledaddy69: @weakenednachos Californias biggest retards. Dont forget about HOLY who just released an amazing EP.
20712,3,1,2,0,1,RT @urbandictionary: @The2kGod nigger: A fully grown niglet http://t.co/HJKlNHDrWT http://t.co/x6y5XKKPMq
20713,6,0,6,0,1,RT @urinnerdevil: ur typical twitter hoe http://t.co/YJE9LUnWVp
20714,3,3,0,0,0,RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing!
20715,3,0,0,3,2,RT @usmntHistory: On this #USMNT day 2014, the Yanks advanced out of the #GroupOfDeath despite a 0-1 loss to #GER.
20716,3,0,3,0,1,RT @vackra_lognn: I dont know why I go on that pancake face bitchs twitter. She gets me tight every time
20717,3,0,3,0,1,RT @vanluvz1: My body thought wed get an extra hr sleep but my brain decided to wake up 2 hrs earlier.
20718,3,1,0,2,2,RT @varepall: Charlie Rangel on GOP: They believe slavery isnt over http://t.co/I8nolg9m6O
20719,3,2,1,0,0,RT @veeveeveeveevee: If I was Obama Id call a press conference slit joe bidens neck on live tv just 2 show these crackers I mean business
20720,3,0,3,0,1,RT @velweb: Thank you One-A-Day for making your vitamins the size of a fucking Twinkie. I love giving myself the heimlich maneuver every mo
20721,3,1,2,0,1,RT @verkannt__: None of my bitches judge me they love me  dont think they would like me if i was any other way
20722,3,0,3,0,1,RT @versacecum: bitches be like  but still be in everybodys business
20723,3,0,3,0,1,RT @versacecum: some girls be using halloween as an excuse to act like hoes and get away with it smh
20724,3,0,3,0,1,RT @versaceezy: i aint gonna text first cus pride bitch
20725,3,0,3,0,1,RT @versaceezy: if we date u dont even gotta worry bout me talking to other hoes cus I aint got any
20726,3,0,3,0,1,RT @versaceezy: she said i want a man who can pick me up during sex bitch you lucky i picked you up at all gas prices high as hell
20727,3,0,3,0,1,RT @versaceezy: side hoe: lets make us official
20728,3,0,3,0,1,RT @verseunanswered: Did that bitch from Frozen ever let it go?
20729,3,0,3,0,1,RT @verseunanswered: Did those bitches from Frozen ever build a snowman?
20730,3,0,0,3,2,RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati
20731,3,1,2,0,1,RT @vickstar_isabel: @kyleighhmariee: @TezCapone: My type a bitch  https://t.co/Bz4yBovcfl
20732,3,0,3,0,1,RT @vickyBeanMr: Girls go talk to your other hoes game too strong
20733,3,1,2,0,1,RT @vickyBeanMr: We live In a world full of unloyal hoes ugly niggas asking for hugs
20734,3,0,3,0,1,RT @vickyBeanMr: When u with yo main bitch and you see yo side bitch in public http://t.co/scmkp1nYGU
20735,3,0,3,0,1,RT @vincestaples: In other news your bitch cook for me.
20736,3,0,0,3,2,RT @vinehumor: Flappy bird is taking over my life. I can hear the bird crashing every time something goes wrong. https://t.co/kuLDr4mabp
20737,9,0,9,0,1,RT @vinnycrack: this bitch got the itunes terms and conditions tattooed on her http://t.co/dHRVCNRR1H
20738,3,0,1,2,2,RT @viper5816: Sen. Harry Reid Lists all the Things Republicans Have Blocked in the Senate http://t.co/bjoWvABwhi via @townhallcom
20739,3,0,0,3,2,RT @virleehol: @cbinflux Well we sure as heck know how to read. Im reading the trash right now and almost everything Ive heard on the web
20740,3,0,3,0,1,RT @vntonx: suck my duck
20741,3,1,2,0,1,RT @vodkapapixo: @Weed_Cloudz: 6 God by Drake is trash thank you
20742,3,2,1,0,0,RT @vodkapapixo: Black girls have never been into me. I guess cause I dont call them hoes, sell drugs or shoot niggas o well.
20743,3,0,3,0,1,RT @w1LLiam_: @Whackko yall boyz was fried! Fuck dat pussy nigga in the blue doe
20744,3,0,3,0,1,RT @walkerkpt: Prediction- Obama will leave the Democratic Party in shambles  oh gosh, I hope so payback really is a bitch
20745,3,0,2,1,1,RT @walkinghashtag: @dumbcollegefun: Mean girls are just honest bitches. #Truth @JacklynAnnn
20746,4,0,1,3,2,RT @walshnyc: Which World Cup Teams Are Jihadis Rooting For? http://t.co/ecU754zHKk @versharma @vocativ http://t.co/8z0B7ocMqP
20747,3,0,3,0,1,RT @warningfragile: everyone always says girls are really bitchy, no. some boys are fucking inconsiderate bitchy cunts it is actually disgu
20748,3,0,0,3,2,RT @washingtonpost: Chinas bird flu outbreak: 3 good signs, 3 bad signs and 3 very bad signs http://t.co/v3n67Gs5Mw
20749,3,1,2,0,1,RT @wastedsatan: Ane is a cunt
20750,3,0,3,0,1,RT @waymoflydenu: Why yall hoes in such a hurry to be single mothers?
20751,3,0,3,0,1,RT @wb_kaylaa: Fake bitch : hey girl
20752,3,0,0,3,2,RT @wcvbkelleyt: Just me or are there a lot of tweets from media tonight about election night food??!! For the record: cheese crackers @s
20753,3,0,0,3,2,RT @weakenednachos: last thought before bed: in 92 we had a mock election in 3rd grade and i voted for Perot. maybe i related to his rea
20754,3,0,3,0,1,RT @wegomakeit: pussy pussy pussy i smell ya frum bout a mile away
20755,3,0,3,0,1,RT @weirdstyle: I have 0 hoes lmfao
20757,3,0,3,0,1,RT @whaddoyoumean: Too many bitches is shady
20758,3,0,3,0,1,RT @whatupwxll: @VivaLaKash  got dhem hoes !
20759,3,1,2,0,1,RT @whiskeyqueeen: niggas aint shit but hoes with dicks
20760,3,0,0,3,2,RT @whisperdispatch: Charlie wearing the Dont Tread On Me flag pin? Every Dem should show up in Congress in 2015 wearing that @ESQPoliti
20761,3,0,1,2,2,RT @whitbreezy: Once I get a cold beer in my hand there aint no mistakin who I am, I cant hide my redneck side
20762,3,0,3,0,1,RT @whiteboytatted: Shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin
20763,6,0,6,0,1,RT @whoThatBe_LAE: raising asia.... that lil bitch could dance bruh
20764,3,1,2,0,1,RT @whodatth0: @AAAdontplayy: lmfao hicks https://t.co/kNa2U0D2o0lmfao
20765,3,0,3,0,1,RT @willgoes_ham: I love bad bitches thats my fuckin problem
20766,3,1,2,0,1,RT @willyroast2: Ratchet hoes wear flip flops that curl up and turned black like souls of slaves walked in them
20767,3,0,3,0,1,RT @willyroast2: yo girl pussy stank @SoloExMachina This tweet stinks RT @willyroast2: There is no suck thing as a faithful bitch in Washin
