text,isHate
RT @ockfromdablock: Id go crazy if these animals like them grabbed my mama like that. I aint going out like no bitch http://t.co/sulNMnC,1
RT @oddfuckingtaco: If I was a girl like that u would probably eat my pussy - Jasper,0
RT @oddfuckingtaco: Damn I hate a bitch that like to argue and shit,0
RT @oddfuckingtaco: https://t.co/nkCXCZwrXa my nigga really tried to save his bitch lol,0
RT @odotkay: Mothers Day is n 16 mins. Yall bitches picked yall kids up from yo mama house so u can have 24hrs of custody n Instagram p,0
RT @officialbskip: I want a crazy bitch,0
RT @officialmckell: ima eat that pussy all filthy,0
RT @ogkaykay_: yall hoes so annoying,2
RT @ogkels_: brought to you by bad bitches and good weed,0
RT @oh_sh1t: Damn,0
RT @ohhdatsbrucie: I cant be worried bout no bitch cause that bitch could be somewhere sucking dick,0
RT @ohhshedopee: I wont love you,0
RT @ohmyev: its crazy. if a female cheats,0
RT @ohmyjizzitsliv_: Youre the biggest cunt I know,0
RT @ohuhwhoops: Stacys mom doesnt have shit going on.,0
RT @oliviadesanfoot: this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch,0
RT @olmelonhead: bitches be acting different!  buuut its cool!,0
RT @olmelonhead: when bitches spread rumors about you ;  https://t.co/21wOvyB50m,0
RT @omfgarsal: hoes be like im a virgin. http://t.co/NriPMCPnge,0
RT @omfgarsal: kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb,0
RT @omfgmeezy: maybe,0
RT @omfgmeezy: she stole my shit,1
RT @onDAT_Othershit: I swear,0
RT @ooxlexx: I cant stand to be around ghetto girls.,1
RT @oroozco16: @Tonymartinezz15: Some bitches need to get a life,0
RT @ortiz_jaylene: Im a tall big booty bitch wtf lol,0
RT @ortiz_jaylene: Its 2:20 and me and Bruno still up in this bitch lol,0
RT @ortiz_jaylene: Then Im a loud outgoing bitch lol,0
RT @ortizjunior_: First I need some pussy tonight,0
RT @osoplain: Soup is so much better when you have enough crackers to crumble in it to make it into a casserole,0
RT @ovgenocide: First off,1
RT @oweeSheREDD: you tell ya business to ah bitch so I cant trust ya,0
RT @p0psson: @iamlexj_: Lastnight  #HalloweenCostume http://t.co/2UzOH6FRzG hoe thats your work outfit,0
RT @p_w_sterne: @GraceBr92073005 Theres more than one way to skin a monkey --Barack Bushmeat Obama @1Dittlinger @Txwench,1
RT @paidinfull_4: @brennonthekidd_: what would u do? ..  http://t.co/RisLnwWIeRkick that bitch down the stairs!,0
RT @paigelebeau1: Its unfortunate that everyone thinks Im a bitch before they even meet me #chronicbitchface #sorryimscary,0
RT @pambesteder: **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http://t.co/Klcsgy9JPW,1
RT @pandaapussy: The day I have clear skin will be the day Im the happiest cockiest bitch alive,0
RT @papichuIo: My soul mate probably some ho around the corner,0
RT @papigabs: wheres the girl I could pack this bowl with? I know u out there hoe,0
RT @papo_fonseca: Niqqas talk more then bitches these days.,1
RT @patbeeh95: @iDocLyfe Rick James aint even slap his bitches that hard,0
RT @pattonoswalt: Who spotted the looming yellow crown on tonights #TrueDetective? http://t.co/MUa60ppVeL,0
RT @paul_lander: Charlie Sheen is engaged to a porn star. I cant be the only one thinking she can do a lot better.,0
RT @paul_lander: Yesterday,0
RT @paulabruederle: Some birds arent meant to be caged,0
RT @paullowry42: @gingerash2013 lol and your response was bitch do I like pregnant?,0
RT @paymon_d: Legendary year. RT @1stName_Bravo: Speaking of 09,0
RT @peaceloveweed_: These hoes want my belvita http://t.co/DCVveTxeQ1,0
RT @peeabut: Dear god,0
RT @peeper1016: If preferring to be barefoot makes me a basic bitch,0
RT @peidroh: when you tell the chick-fil-a cashier thank you,0
RT @pekholt: Raven Symones hair be like,0
RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,0
RT @petertrvjillo: Listen here you beautiful bitch,0
RT @pgammo: In the Yankees draft room,0
RT @pgammo: Run Differentials:Mets -14,0
RT @pgammo: That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters emergen,0
RT @phatsyeo215: these bitches aint real.,0
RT @philiciaaaa: mcm,0
RT @phishlicia: @tropicaldrew_ not about you fag. I miss you like crazy,1
RT @phishlicia: Ocho is approaching bitches,0
RT @pipethefckdown_: People who focus on skin tones for dating someone are fucking retarded and brainwashed.,1
RT @pissyopants1: Man robin thicke all on black tv trying to get that pussy back,1
RT @pocahontias__: Idc about yall bitches yo,0
RT @polarisclub: im laughing so hard lay is the un-loyalist of hos,1
RT @politico: Republican Rick Scott has been reelected #FLGov,0
RT @poloPowell: All tha bad bitches need to go to @CurrenSy_Spitta concert in bham tonight.,0
RT @pop_ruth: Im a little teapot short and Irish,0
RT @popitfor_tyrick: Bitch said I lie too much bitch you aint worth telling the truth too,0
RT @popitfor_tyrick: Tbh I left all my hoes alone,0
RT @possiblydana: When bitches spread rumors about you https://t.co/6LVif0NuRf,0
RT @pound_Mytweets: @wheeler_kashhh: http://t.co/PtQA8LZqEA  we gave bitches something to be mad about . !,0
RT @pppssshhh_: I be hatin when hoes be comin to me like Im finna save them #aintnobread bitch u better get out here and get it,0
RT @prettycha305: Monkey see monkey do hoes,0
RT @prettychels__: I hate a dumb bitch.,1
RT @prettygrl_rocky: Pussy this pussy that,0
RT @prettykells: @100046729: @Leelucas_ @prettykells bitch you didnt feed me. You asked my to buy you a burger  lmfaoooooo no,0
RT @prettykells: @100046729: @Leelucas_ bitch you not coming http://t.co/GXpfoLusXB,0
RT @prettykells: @100046729: Thats fucked up when a bitch you fw,0
RT @prettykells: @Leelucas_: @100046729 @prettykells lol bitch run ya bands up.. You know Im dumbI hate a broke bitch..... I hate em,0
RT @prettyne___: What you bitches fail to realize is these niggas dont really be moving on  they still be fucking with that SAME BITCH,0
RT @prettytreazure: @DetroitPlayer @1stName_Bravo hey dont call him a bitch,0
RT @prime13_time: Words from jac.. You cant save every hoe.. You got to let them hurt.,0
RT @prime3_time: @Woodchuck20 you about to get all the hoes now lol,0
RT @pringlezXII: Dont message me your number and tell me to text you.... Im not your bitch lol,0
RT @pro_failure: My favorite childhood memory was when my mom found my stash of 30 Xanax then was slightly less of a bitch for exactly one,0
RT @prolongshop: #LED #Christmas #decor Lights 10m 33ft 100 LED #Fairy string #Light for Outdoor/Indoor,0
RT @proofgelato: Sweet treat at lunch today - raspberry gelato,0
RT @psjohnson23: The problem with retard liberals is they think Supply Demand means Supply me with everything I Demand. #VotingMatters,1
RT @pterosaur: Is Nick Jonas a hoe for squeezing his dick? Is Nick Jonas gonna have leaked nudes? Is Nick Jonas less of a role model?,0
RT @pumpkinheaddd:  why these hoes acting like they not getting fucked sucking dick  but I aint saying nothing,0
RT @que: I know u dawg hoes bck in style,0
RT @quecaine: white bitches love cocaine,1
RT @queenallyssa: When your man call you a bitch when yall arguing he dont think you really a bitch,0
RT @queenalyzee_: We aint friends hoe,1
RT @queenc_nt: @_100d: 90% of niggas goofy and act like bitches YOU AINT LYIN,1
RT @queenthottie_x3: So proud of mahanain  she still a hoe tho,0
RT @quirkisms: Jeter to A-Rod. From class to trash.,0
RT @rachael_goss: Who wants to chill on campus w me throw bibles at bitches taking the walk of shame,2
RT @radiomaru: nerds are cool because they get really judge-y about other nerds being passionate about things they arent passionate abo ...,0
RT @radiotour_en: Duchess of Cambridge to present the first yellow jersey http://t.co/8VVNU9DrFM #TDF,0
RT @raejeanhightowe: @Swuu_TheGod: Stop  playin bitch  you know Im MVP,0
RT @raeleenehoe: I hate it when a bitch know I dont fuck with her she really trying to talk to me like we cool nahh bitch foh you dont,0
RT @raider_level: She was like I dont go to raider games. They are ghetto and people get jumped lmao I was like well the shit sound lik,1
RT @random_shxt: need my dick sucked..fuck 1 bitch I need  sluts,0
RT @randycaliboi: When I hear an ugly bitch talk about another ugly bitch  ... http://t.co/RwvyvPYE2n,0
RT @randypop84: U bitches aint paying my bills......so FUCK YOU,0
RT @rappersaid: When Joey Bada$$ said Traded in my Nikes for a new mic,0
RT @rappersaid: When Tupac said I aint a killer but dont push me,0
RT @rappersaid: When Tyler the Creator said Rape a pregnant bitch and tell my friends I had a threesome. http://t.co/ImPo02Ge65,1
RT @rarebreedkena: shoutout to @OGMaco bitch you guessed it remix shit is,1
RT @rasheed_wavy: @vivalakristia he bein a bitch,0
RT @rbomem: @viva_based broke,0
RT @rcooley123: Bill Maher mocks gullible America for missing the real enemy http://t.co/ApnsVg35Uf,0
RT @realist_iLLest: @187XO_: Before I run from a niggah Ill lose the fight,2
RT @realist_iLLest: Mine too  RT @187XO_: This ma niggah @trigga_tre123,3
RT @realjonathanp: Bible RT @macktology101: You a hoe if you already got New Years Eve plans,0
RT @rebecca7054: @CaitlinBartlett: yeah bitches http://t.co/2PP9RboHy4,0
RT @rebelGANJA: @1BookieG: Idk why I love skinny girls they got good pussy,0
RT @rebellious_midy: @wheeler_kashhh lol oh godddddd,0
RT @rebellious_midy: Ugly bitches definitely disguste me  ewww yuck!,0
RT @redbonejasssy: She said I got to many hoes,0
RT @redemptionzayn: I inhale white exhale nigger,0
RT @reidk_97: Flappy bird is dusty,0
RT @relatabIe: i hate when people ask who you tryna look good for?! bitch myself bye,0
RT @relatabowl: bad bitches http://t.co/jz9ItvJck0,1
RT @rellyOnSMASH: that shoot em up shit is cool but gimme some shit i can play in front of bitches my nigga...gimme some jiggy shit i ca ...,0
RT @renegadecut: Video: Renegade Cut: Snowpiercer  An analysis of Bong Joon-hos sci-fi action film. Topics include... http://t.co/YNT9zS0,0
RT @renz360: Got 5 20% off slots for sole sauce for the early birds today,0
RT @renz360: Got receipt ink on your soles? no problem. http://t.co/xYA7aLDUhU,0
RT @reshell_: @1inkkofrosess: My ears look good  http://t.co/fP3R6mkBaCbsa hoe in yo background,0
RT @reshell_: Keshun be like it aint nothing to cut that bitch nawl it aint,1
RT @rhythmixx_: @aliyahgrubb: Kanye West is a costume not a mock of a race. girl I hate to do this but Kanye is a human not a costume but,0
RT @rhythmixx_: @Weyheymariam @jaymcnuggets thats how I drive you bitch http://t.co/drK5C0txtQ,0
RT @riZkybiZneZZ: Joseline in the audience mad than a bitch,0
RT @richiesuavee: @ViriDoesItt: Kevin Hart make funny faces.. His curriculum kinda trash.. Curriculum?  http://t.co/zJJyRGcZ9Y,0
RT @rickygervais: Have a great day,0
RT @rickygervais: Humans are genetically closer to chimps than chimps are to gorillas. But we are all apes. Have a great day you clever twe,0
RT @rickygervais: Jesus loves you,0
RT @right_in_the: pussy,0
RT @rightwingertoo: Uh oh: California solar plant fries thousands of birds in mid-flight - Hot Air http://t.co/8ZQnLR5fH5,0
RT @rihanna: I aint got no type...bad bitches is the only thing that I like,0
RT @rihanna: Lifes a bitch,0
RT @ripienaar: Fox News presenters mock female pilot who took part in campaign against Isis #wtf http://t.co/MLKY9ZSen2,0
RT @ripstephanie_: let my shirt go bitch its Aeropostale wtf is wrong with you   https://t.co/xM5s5HN7tq,0
RT @roLLYuP23: When you deep in the pussy  http://t.co/3AtjdYqMnf,0
RT @roach_nigga: @XiaoBiniiMessy: Cant believe I actually killed a cockroach. smh you a bitch,1
RT @roach_nigga: yall niggas think i just hang around your crib doing nothing,1
RT @robdelaney: Girl I wanna rip my dick off and throw it at your pussy.,1
RT @robdelaney: I put my pants on one leg at a time,0
RT @robert4709: When u finger a bad light skin bitch http://t.co/jAzKccC9lE,1
RT @robertbevan77: Its like The Walking Dead,0
RT @rockiefresh: If ya chick always getting into it wit other bitches u gotta tell her that shit aint fly,0
RT @rod4short: Bitch must have a 279.0 be related to Jesus then {@TheBSharp: GPA or Legacy RT @The_Lion_: How this bitch get in http://t.,0
RT @rodill_: niggas passing up good girls for hoes.,0
RT @rollieghost: @vivalajayxoxo: Women would put up with very little love as long as the man have money..gross bitches be with broke abus,0
RT @ronele: Getting ready for Nevada Hump Day @nevadamuseum. Real live camels,0
RT @roryscovel: Surprising how big of a pussy Hulk is. #BRAvsCHI,0
RT @rose_shayna1: Never cared about how another bitch saw me. I know who I am,0
RT @rosestokoe: My bitch makes your bitch look like precious  #thebooty #ohgawd #bae http://t.co/7FcCkRhxJI,0
RT @ruckin_andrew: This bitch has a death grip on this niggas balls. Smh http://t.co/uh6OSApcMw,1
RT @runofplay: Im confused. Martins Indi just drew a yellow card,0
RT @russnelligan: .@KarynPolito declares victory by introducing our next governor,0
RT @russnelligan: Final debate clean-up: journalists sure know how to trash a lobby... #wcvbpoli #wcvb http://t.co/LMerSj8sTi,0
RT @rustymk2: Not. A. Fucking. Charge. Even. As. A. Juvenile.,1
RT @ryancommakerry: I think its time to bring out the drunken monkey,0
RT @ryancruz_: @1waynostra: So jus dont be faithful cus u never kno what your bitch doing lmao,0
RT @ryancruz_: Travis always on my TL being ghetto,0
RT @ryancruz_: Want me to stamp bitches be saying anything to be down,0
RT @ryandolan123: when people say coloured http://t.co/2lKUkctPf0,0
RT @ryannotsheckler: That shit can break you down if you lose a good girl,0
RT @sTyLeZkEy354: Always bro niggas get crazy in any weather RT @WE_ALL_KNOW_JO: @sTyLeZkEy354: This weather is trash OD,0
RT @sTyLeZkEy354: How u talkin to hoes bout bronem?............why u talkin to hoes bout bronem?,0
RT @s_bitchy: Bitches be fallin so Inlove w. Niggass then he go get a new bitch they try go get a new nigga to try to forget about the,2
RT @s_devante: That moment were u friend zone a bitch at 3am for calling u# do u now way time it is please gtf out my face#rich homie quan,0
RT @sadaIlday: school is so pointless. im just trying to pass the class and get out this bitch,1
RT @sadiiex_: @Vnxthny I am taking you serious.... Kik me back nigger,0
RT @sadiiex_: @x_NWTS answer you phone hoe,0
RT @salmeron_bryan: Youre not the father ! What every Mexican/nigger loves to hear.,3
RT @salomanizor: Kick her in the cunt,0
RT @salomanizor: Too many faggots on here that think they can address me by my first name,2
RT @samAfuckingA: I wish I was a bird so I could constantly shit on the people I hate! :),0
RT @samknight1: @EliLake @saletan @JeffreyGoldberg Yeah I know its Jeffs book. The one where he admits to beating prisoners and lying abo,0
RT @samzbikowski: @TonyJRodriguez dude I had a video of these birds at my work fuckin,0
RT @sangelina_xo: whats with guys and fat bitches I will clearly never understand,0
RT @santos_brina: I could never mess around with someone elses man,0
RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP,2
RT @saramariewelch: Cant mean something to someone when they hittin up Otha bitches,0
RT @saraschaefer1: Can you get eye cancer from reading too many Michael Douglas pussy-juice-throat-cancer jokes?,0
RT @sarcassmlol: jinkies i lost my glasses! - velma in every fucking episode of scooby doo like damn bitch get contacts,2
RT @sassy_cee_: What yall hoes up to?,0
RT @sassytbh: a girl tweeted you might be ghetto if u bring food from outside into the movies,0
RT @saucygyro: @_WhitePonyJr_ ugly bitch has blood on her hands for her whore ways,0
RT @savannacurry_: yelling my feelings about self centered not to think for themselves bitches is gr8,0
RT @savethesehos: If I ride up to your bitch in these then...homie consider yourself a single nigga . http://t.co/RJAiohrPhw,1
RT @savethesehos: Your bitch when my Skechers light up . http://t.co/vqLUSPYqmO,0
RT @savingthesehoes: bitch text me goodmorning first,0
RT @sbacilio1224: Neta bullshit aside I need to get me a bad bitch,0
RT @sblmnl_crmnl: @woods_lamar shut your nigger ass,3
RT @scaffoldjocky: Ill never smoke weed with Willy again. He invited that hick,1
RT @schooIgirI: I say nigger with love,1
RT @schoolfession: Bros before hoes,0
RT @schoolfession: My ex girlfriends telling people I sell pills and coke. Retweet if shes a bitch. - Durant HS,0
RT @scott1023: I said thin mints bitch. http://t.co/yRVQjxeyqO,0
RT @scottiken: Its settled. The Ding Dong is far superior than the Twinkie.,0
RT @scottvtracy: @AbuYazidMuawiya @amustafaanbari1 Congratulations for reinforcing the stereotype for insecure,0
RT @scotty160: I blatantly believe that men look creepy as shit with a ghetto ass mustache,1
RT @scottydoesntN0: Cinco De mind yo own damn business,0
RT @scressful: @DFkinLopes LMfAOOO this bitch tongue longer than some niggas dicks,1
RT @seanmdav: Since I know youre wondering,0
RT @seansteiger31: I dont gang bang ho,0
RT @seansteiger31: Melo will be a bitch if he leaves,0
RT @seansteiger31: Sometimes I listen revisit them old albums often as I can skim through all them bitches to make sure I keep up with,0
RT @semper_fiibitch: Farra from teen mom has 2 sex tapes on pornhub lmao hoe ass,0
RT @sepinwall: Day 2 of FXXs Simpsons marathon  Barts Dog Gets an F to Last Exit to Springfield &#160;will be the best consecutive 24 ho,0
RT @shabbashone @ThoughtsOfRandy: I almost ran this fine red bitch over. Damn + lol,0
RT @shaelynspacyyy: @UglyAssDerrick: @shaelynspacyyy they trash though? http://t.co/dJ5kvo7RSr,0
RT @shakiraevanss: Criticize Amanda for saying the n word,0
RT @shananigans__: 50 shades of shut your bitch ass up,0
RT @shanequabullock: Meet me and my bitches @ #MansionElan,0
RT @shantelb_: @WeAre_XCI: I know bitches who sell pussy for 3.5s,0
RT @shantybear: bitch do I entertain you? Cause you always seem to be in my business,0
RT @shardae85yahoo: Jessica ass dont need no more liquior !!!! when the bitch drinks she forgets everything the very next day ! it never fa,0
RT @shayconnnor: u aint sailor moon bitch,0
RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts,3
RT @shelbieperdue: Instagram needs to stop being a bitch!,0
RT @shikeattike: I hate a bitch that constantly call herself ugly. That shit is so annoying man,0
RT @shikeattike: Nah bitch you aint just gone go off on me and just want me back 5 minutes later. Im playing 2k until further notice,0
RT @shikeattike: Pussy niggas dont get no pussy nigga,0
RT @shikeattike: When the neighborhood freak throw you some pussy and you dont catch it http://t.co/koLoObmVfa,0
RT @shitballshonkey: I watched my followers drop like flies when they started seeing shit that made them upset lol take salt bitch,0
RT @shonni__: My momma talm bout these kids party more than their parents   TF duh,0
RT @shoulder_LEEN: @intentions_: New York bitches be like #ThatNYCshit #bitchesbelike #newyorkGirlsbelike #hoodbitches LMFAOO  https:/,0
RT @sickipedia: I drove my daughters guinea pig to the vets this morning.,0
RT @sidneeyrosee: fuckin skyler white is such a bitch,1
RT @silent_musings: Happy Monday bitches. Just wanted you to know,0
RT @silent_musings: Over-thinking can and will fuck up the simplest things. Lighten up bitches.,0
RT @simplyalize: @xonayyy: @ugglyyy: well aint this bout a bitch ... http://t.co/CVJadMYpg6  BRUH,0
RT @simplyforkicks: Quan helps everyone out with random questions and computer stuff but no one can oop him GRs?! Something aint right abo,0
RT @sisssyhaymaan: If you brush off a guys compliment just because you have a boyfriend,0
RT @skankymunter: Pissed in shower,0
RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned,0
RT @sky106radio: For lots of great oldies,0
RT @skyereyes_: @Feebito_23: Lol this is why I dont fuck with so many bitchesdont call her a bitch,0
RT @skyereyes_: @GinaSanabria_: I have no hoes man. I dont need those though  I need to pick mines back up,0
RT @skyereyes_: @InspireNaima: Text someone That pussy was so good! Sorry,0
RT @skyereyes_: If thats what makes these fat bitches sleep at night,0
RT @slbgng_eddie: @cristinacetino: @slbgng_eddie shit nigga dont complain. Now you got room for hella nudes from hoes,0
RT @slbgng_eddie: @white_thunduh: On boys im a retard sometimes all the time *,1
RT @slbgng_eddie: @white_thunduh bitch spoil me,0
RT @slimthugga: U a nurse RT @Blaccstone: @slimthugga you a clown boy You music is trash.... I dare you say something back I bury your Bit,1
RT @slinkjohnson: I think Imma patent disposable douche,0
RT @slllick_: Trey Songz reply to Nicki Minaj &gt;&gt;&gt;&gt; ... That nigga spoke the truth on looking ass bitches lmao ... I knew someone was gonna,1
RT @sluggernation: The P72 Derek Jeter used to hit the walk-off single in his final @Yankee Stadium at-bat. (Images via @mlb_authentic) htt,0
RT @smithmuffins: once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic,0
RT @snoleezey801: @uce_INA poly ratchets.. Cant stand poly bitches in general  they loud,0
RT @socass_: @00sexilexi00: @socass_ I SANG FOR YOU,1
RT @sofancyy_: A hoe gone be a hoe,0
RT @sofancyy_: Swear these hoes aint got nothing on me,0
RT @sofpizzie_: i hate a bitch that think she the shit,0
RT @sofuckingSwazye: mayonnaise colored benz i push miracle whips http://t.co/BmXuyP8ehH,0
RT @sonup_qp: Llamf cumin wit better bars already bitch boiz  yall dun fukd all da way up,0
RT @sorryimalex: now 5sos is starting to tweet the hashtag,1
RT @sorryimalex: @lametears: i only rted alex ramos aka trash to gain followers #vote5sos,0
RT @sorryimalex: I got called a faggot for buying girl toms so now Im gonna fuck that person in the ass,3
RT @sorryimalex: Im only back cause I dont wanna see the boys lose to trash #vote5sos,0
RT @sorryimalex: idkmadz tbh Ive seen you in recess at the monkey bars but I was too busy getting beat up lol ! we should talk more! rate,0
RT @souljaboy: @kmichelle beef? Bitch ur pussy smell like beef,0
RT @souljaboy: @kmichelle crank that shitty pussy yuuuuuuuuuaaaaaaa,0
RT @souljaboy: @kmichelle ur pussy smell like dumpster juice,1
RT @souljaboy: Aint got time for stupid bitches,0
RT @souljaboy: K Michelle pussy smell like shit,0
RT @southernshirt: The only things you need in life are comfy shirts and Oreos #southernshirt,0
RT @spiffytwiley: @vintage_monroe_ bitch you gorgeous,0
RT @splitsecond84: I got Twitter,0
RT @sportspickle: Yankees didnt want Russell Martin,0
RT @sportswithjohn: Dani Alves uses his new gray hair to talk himself out of a yellow card,0
RT @spurs: Its a bird...Its a plane...Its SuperManu #NBASuperHeroes,0
RT @squarebutts: Dont got a problem smacking a bitch,0
RT @squeakkgod: Fuck da Opps 1x Fuck dear hoes 3x,0
RT @ssbeirne: Its a bird! Its a plane! Its a boat! No...Its,0
RT @starzz2929: I wanna be the reason u look down at your phone smile then a car run yo ass over hoe!,0
RT @stayclassay: Paybacks a bitch it really is!,0
RT @stayfoqused: Dont eat pussy until she show you the Vagfax,0
RT @steph_dcx: Fucking nosey ass bitch I swear lol,0
RT @stephanielazox: Hope you got what you wanted bitch.,0
RT @stepheeezyy: Rt *nigga *bitch *him @187XO_:  I will never date a female with another niggah name on her lol . Wtf .,2
RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheens house.,0
RT @steveersh: Im a star jones man myself,0
RT @steviegarcia11: Here come wiggas soft tweets..,0
RT @stillandru: White ppl will call Mexicans beaners and claim they taking their jobs but have sugar skull tattoos :-(,0
RT @stoolpresidente: If a tree falls in the woods and nobody is around does it make any noise? If NJ blows away and only trash live the ...,1
RT @strapdafool: Naw deez aint no 24s hoe u gota add 4 mo ...#str8up,0
RT @stripsofgabby: @SouthsideVic: My stroke game stale so I gotta eat the pussy like a husky dike.,0
RT @studio6263: M&amp;S bids for most social Christmas yet with Follow the Fairies campaign http://t.co/5OaL2EHhG2 #CLE #marketing,0
RT @suckdisdpiece69: Im gonna rock out with my cock out,0
RT @sugaarCanee: Hoes be like go talk to one of your hoes.... I be like you are one of my hoes,0
RT @summerdawn_1996: @Trestin_Galore_ I know cunt nugget,0
RT @supercos7: @peddoc63 @Cavemaninc @CarmineZozzora @DB103173,0
RT @surviving_queen: her pussy stay wet when shes around me gotta lick it till she wetter then never before,0
RT @sweatercamila: lohanthony is such a little bitch he doesnt even like the girls and he gets followed i dedicate my life to them and i ge,0
RT @sweetalliee: a loyal girl really truly does come with a smart mouth and arguments. only a hoe will let you do as you please cause she g,0
RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again,0
RT @syd_renae: @2014Alyssa I have a pink fuzzy one a silky silver one. Bathrobes are a wonderful thing,0
RT @sydneysoleil: Spider-Man was a bitch highkey tho,0
RT @sydswag2: Buy me double stuffed Oreos and you can be my boyfriend,0
RT @tKOs_way: Cumming in her pussy was love,0
RT @t_grun: Yeah I checked my connection,0
RT @tableninemutant: So City Lights is a Charlie Chaplin movie by @007hertzrumble http://t.co/qYN1Bc7MxS via @wordpressdotcom,0
RT @taexchanae: momma dee aint loyal. you aint pose to tell his main bitch bout his side bitches,0
RT @tailorlamar: yall niggas is hoes.,2
RT @takeyaah: when his hoes thought it was over: http://t.co/jhaOcX1MTd,0
RT @tanajiamonay_: i hate hype ass bitches,0
RT @tanaka_callen: @t_ndyy awwww my niggar thank you so much sure means a lot,0
RT @tanishalixpussy: no need to compete with other women theres only one of me,0
RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it,2
RT @taylorcaniff: I wear beanies all winter long! So no bandanas till summer,0
RT @taylorcaniff: Im having a date at Yankee Field then getting kiss cam.. #bucketlist,0
RT @taylorlopez96: @harleighpurolla: You are the biggest two faced bitch I have ever met. You wont @ her,0
RT @taylormrake: People beg to see womens bodies but the minute theyre seen that woman is now a hoe oh okay,0
RT @taylorrDiane: When a sideline hoe gets mad,0
RT @taymaeGOTEM: Bitches tweets be like...,0
RT @taymy_: I be so confused when yall be tweeting I wanna bitch that can roll my weed &amp;smoke all night with like wtf kind of standards,0
RT @taypaynay: Little bitch,1
RT @taysymonee: @1inkkofrosess that hoe so icy,0
RT @taysymonee: Some of you hoes got so much to say with so little,0
RT @tbhbooty: Latina pussy be like http://t.co/VORy1vgH4U,0
RT @tbhjust: what are you twelve,0
RT @tbhjuststop: my score on flappy bird is higher than the broncos score right now,0
RT @tbhjustzach: why be negative when you can be positive fucking smile you beautiful bitch,0
RT @tcaputo44: Trust no bitch #wordsofadvice,1
RT @teapot: Stuff broke loose,0
RT @teeaduh: so many hoes,0
RT @teekaydont_GAF: @WestSideFlee out here sending hoes clean off fse !!!!,0
RT @tekiaa_: I wasnt put on earth for a bitch not to like meI damn for sure dgaffff,0
RT @terri_georgia: Charlie Crist Leads Rick Scott In a Florida Governors Race Where Every Vote Will Matter http://t.co/FWUH5pVnjk,0
RT @tf_i_looklike: Bae: If I win you dont get no pussy tonight,0
RT @th3j35t3r: Prime suspect of #Foley murder is 23y/o British Jihadi who,0
RT @thaboyrich: RT @NYSAnimal It used to be a shame to be hoe/prostitute,0
RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike,0
RT @thachosenkid321: If I were to say be my girlfriend would you believe that I dropped all my hoes for you?,0
RT @that1kidzi: Ohioans clowned on Kid like,0
RT @that_nigga_shad: @Visually_Gifted They sound like soulless cunts,1
RT @thatgirlran: If your 15/16 ACT like your those ages not like your 20. Its not cute. That awk moment when I thought this tweet was abo,0
RT @thatsryann: If you think your mans cheating,0
RT @theARTofTriLL: Dolph in this hoe... Bout to rock dj holiday show!!!! #memphis,0
RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew shes so ugly who is that hoe,2
RT @theChefBoyRD: My pussy popz Severely https://t.co/15IOQ7M0KF,0
RT @theHIGHESTpeak_: Flavaaaaa in ya ear,0
RT @theHIGHESTpeak_: Ya lil dumb ass bitch ian fwy,0
RT @theROYALlife: Ha ha real name is HaSean  where yall get these ghetto ass names from?,0
RT @theSTRANGEST: ready to make today my bitch.,0
RT @the_blueprint: in the trash,0
RT @the_ironsheik: Alex Rodriguez you lucky only the Ryan Dempster hit you. I going to get my camel to break your neck you son of a bitch,0
RT @the_ironsheik: Justin Bieber win Oscar for suck my balls you dead dog midget dick son of a bitch,1
RT @the_ironsheik: My #tbt I learn the English from that jabroni big bird but I break his fucking neck http://t.co/vDpIq8Zuxo http://t.co/4,0
RT @the_ironsheik: Wake up you dumb son of a bitch,0
RT @the_ironsheik: hello @TheBatman you are now official big time pussy,0
RT @the_thrillx3: Sarah burkes pussy b like http://t.co/HpXUDcuNEq,0
RT @theafr0dite: then u have the annoying HIT ME I DARE YOU ass bitches always tryna test a big ass 6ft linebacker ass dude.. girl if you,0
RT @thebootycluh_: @_xoxoMOOKY: Why do niggas settle for easy bitches ? Like dont yall wanna bitch that challenges you to better yoursel,1
RT @thebrandymedel: Every bitch got a nigga that she gone always fuck with. No matter what.,0
RT @thecoreyholcomb: All these bitches somewhere coughing like a mug http://t.co/Pow2SHkwIz,0
